transaction_id,customer_id,agent_id,merchant_id,transaction_type,amount,status,transaction_date,failure_reason,channel
TXN0000226,CUST00334,AGENT0040,MERCH0025,Bill Payment,58509.9,Success,2025-01-30 03:35:22,,Mobile App
TXN0000227,CUST00094,AGENT0084,MERCH0098,Transfer,101287.34,Success,2025-07-07 01:58:54,Network Error,POS
TXN0000228,CUST00390,AGENT0049,MERCH0015,Transfer,175081.23,Success,2024-10-15 08:39:11,,USSD
TXN0000229,CUST00600,AGENT0130,MERCH0099,Wallet Top-up,89548.23,Success,2025-03-29 23:22:30,,Mobile App
TXN0000230,CUST00429,AGENT0150,MERCH0078,Transfer,140351.8,Success,2024-12-24 21:04:48,Insufficient Funds,USSD
TXN0000231,CUST00537,AGENT0068,MERCH0020,Wallet Top-up,203114.99,Success,2025-06-25 22:22:59,,Mobile App
TXN0000232,CUST00636,AGENT0126,MERCH0061,Wallet Top-up,293346.0,Success,2025-02-18 16:10:45,,Mobile App
TXN0000233,CUST00214,AGENT0135,MERCH0029,Airtime Purchase,168218.95,Success,2025-01-23 12:41:33,,Mobile App
TXN0000234,CUST00303,AGENT0093,MERCH0052,Transfer,186620.01,Success,2024-12-08 22:45:09,,USSD
TXN0000235,CUST00746,AGENT0118,MERCH0032,Transfer,22151.59,Success,2024-12-24 07:10:57,,Mobile App
TXN0000236,CUST00570,AGENT0005,MERCH0061,QR Payment,131938.68,Success,2025-05-16 13:47:43,,Mobile App
TXN0000237,CUST00070,AGENT0065,MERCH0050,QR Payment,204852.54,Success,2025-07-19 06:04:03,,POS
TXN0000238,CUST00318,AGENT0036,MERCH0045,Transfer,62196.47,Success,2025-02-23 05:15:41,,Mobile App
TXN0000239,CUST00020,AGENT0096,MERCH0095,Wallet Top-up,54620.15,Success,2025-04-23 20:08:51,,Mobile App
TXN0000240,CUST00274,AGENT0071,MERCH0018,Wallet Top-up,290089.92,Success,2025-01-15 00:50:43,,Mobile App
TXN0000241,CUST00493,AGENT0021,MERCH0089,Wallet Top-up,10386.34,Success,2025-05-06 08:54:39,,POS
TXN0000242,CUST00502,AGENT0108,MERCH0058,Transfer,276267.29,Success,2025-06-18 01:09:45,,POS
TXN0000243,CUST00449,AGENT0018,MERCH0026,Transfer,279137.27,Success,2024-12-04 01:25:57,,POS
TXN0000244,CUST00551,AGENT0071,MERCH0017,Transfer,213282.54,Success,2024-10-25 13:12:26,Invalid PIN,Mobile App
TXN0000245,CUST00349,AGENT0053,MERCH0083,Wallet Top-up,21088.1,Success,2025-07-19 22:03:36,,Mobile App
TXN0000246,CUST00291,AGENT0051,MERCH0022,Bill Payment,151360.92,Success,2024-11-13 08:25:43,,Mobile App
TXN0000247,CUST00248,AGENT0117,MERCH0092,Wallet Top-up,37440.69,Success,2025-02-12 13:59:43,,POS
TXN0000248,CUST00409,AGENT0132,MERCH0034,Bill Payment,10378.2,Success,2025-04-23 20:30:36,,Mobile App
TXN0000249,CUST00643,AGENT0020,MERCH0034,Wallet Top-up,224464.12,Failed,2025-02-03 01:14:43,,Mobile App
TXN0000250,CUST00250,AGENT0133,MERCH0052,Transfer,232411.0,Success,2024-12-17 04:27:50,,USSD
TXN0000251,CUST00343,AGENT0138,MERCH0030,Airtime Purchase,38289.53,Success,2025-05-08 08:02:36,,Mobile App
TXN0000252,CUST00787,AGENT0041,MERCH0052,Wallet Top-up,179899.43,Success,2025-08-10 04:07:30,,Mobile App
TXN0000253,CUST00243,AGENT0109,MERCH0014,Airtime Purchase,283027.92,Success,2025-02-18 16:39:33,,Mobile App
TXN0000254,CUST00526,AGENT0070,MERCH0069,Transfer,55709.07,Success,2024-10-14 19:33:21,,USSD
TXN0000255,CUST00190,AGENT0069,MERCH0042,Bill Payment,201423.86,Success,2024-10-22 07:27:27,,POS
TXN0000256,CUST00397,AGENT0076,MERCH0029,QR Payment,296595.56,Success,2024-09-04 15:36:15,,Mobile App
TXN0000257,CUST00429,AGENT0091,MERCH0098,Transfer,120772.09,Success,2025-03-23 00:23:17,,POS
TXN0000258,CUST00519,AGENT0138,MERCH0007,Airtime Purchase,16755.49,Success,2025-03-04 23:30:44,,Mobile App
TXN0000259,CUST00107,AGENT0005,MERCH0053,Wallet Top-up,103365.16,Success,2025-02-20 06:16:37,,Mobile App
TXN0000260,CUST00408,AGENT0054,MERCH0079,Bill Payment,281438.04,Success,2024-11-22 04:15:46,Account Frozen,Web
TXN0000261,CUST00472,AGENT0113,MERCH0046,Wallet Top-up,121626.48,Success,2025-01-11 13:39:29,,POS
TXN0000262,CUST00482,AGENT0062,MERCH0065,Transfer,173695.06,Success,2024-08-16 07:17:51,,Mobile App
TXN0000263,CUST00536,AGENT0144,MERCH0008,Transfer,18558.38,Success,2025-03-13 10:27:01,,Web
TXN0000264,CUST00187,AGENT0021,MERCH0056,Bill Payment,228129.47,Success,2025-01-08 14:21:04,,Mobile App
TXN0000265,CUST00105,AGENT0135,MERCH0017,Bill Payment,228161.33,Success,2025-03-28 07:45:29,,Mobile App
TXN0000266,CUST00743,AGENT0050,MERCH0012,Wallet Top-up,175650.58,Success,2025-01-25 18:24:48,,Mobile App
TXN0000267,CUST00154,AGENT0149,MERCH0055,Airtime Purchase,31214.11,Success,2024-10-26 22:15:22,,Mobile App
TXN0000268,CUST00320,AGENT0121,MERCH0082,Transfer,175125.38,Success,2025-06-08 02:14:13,,Mobile App
TXN0000269,CUST00367,AGENT0013,MERCH0090,Transfer,926.67,Success,2025-06-25 02:44:19,,Mobile App
TXN0000270,CUST00172,AGENT0081,MERCH0068,Wallet Top-up,292064.06,Success,2025-02-08 00:24:56,,POS
TXN0000271,CUST00033,AGENT0106,MERCH0098,Wallet Top-up,189304.82,Success,2024-11-07 04:07:50,,USSD
TXN0000272,CUST00130,AGENT0071,MERCH0092,Transfer,35138.14,Success,2025-04-01 16:03:42,,POS
TXN0000273,CUST00167,AGENT0080,MERCH0002,Transfer,4698.77,Success,2025-02-14 11:15:15,,Mobile App
TXN0000274,CUST00376,AGENT0054,MERCH0003,Transfer,70943.61,Success,2024-09-26 05:33:04,,Mobile App
TXN0000275,CUST00626,AGENT0100,MERCH0010,Transfer,238253.99,Success,2025-06-05 04:04:56,,Mobile App
TXN0000276,CUST00480,AGENT0107,MERCH0023,Bill Payment,101894.75,Success,2024-11-14 21:51:35,,USSD
TXN0000277,CUST00050,AGENT0142,MERCH0041,Wallet Top-up,249934.17,Success,2025-06-15 09:16:21,,Mobile App
TXN0000278,CUST00614,AGENT0080,MERCH0082,Transfer,55558.06,Success,2025-04-25 21:41:12,,Mobile App
TXN0000279,CUST00214,AGENT0139,MERCH0023,POS Withdrawal,261947.66,Success,2025-05-16 20:27:47,,Mobile App
TXN0000280,CUST00285,AGENT0078,MERCH0020,Transfer,158518.6,Success,2025-07-22 16:41:14,,USSD
TXN0000281,CUST00086,AGENT0065,MERCH0086,Wallet Top-up,242821.67,Success,2025-06-06 17:17:02,,Mobile App
TXN0000282,CUST00086,AGENT0039,MERCH0078,Transfer,66621.8,Success,2024-08-27 06:14:53,,Mobile App
TXN0000283,CUST00527,AGENT0103,MERCH0083,Airtime Purchase,224753.33,Success,2024-12-12 05:07:54,,Mobile App
TXN0000284,CUST00031,AGENT0094,MERCH0001,Transfer,284186.64,Success,2025-01-04 12:22:27,,Mobile App
TXN0000285,CUST00040,AGENT0024,MERCH0093,Transfer,113822.27,Success,2025-08-02 09:16:47,,Mobile App
TXN0000286,CUST00690,AGENT0079,MERCH0034,QR Payment,274792.06,Failed,2025-02-23 13:42:32,,Mobile App
TXN0000287,CUST00036,AGENT0042,MERCH0061,Transfer,30448.69,Failed,2024-08-20 10:23:33,,Mobile App
TXN0000288,CUST00607,AGENT0103,MERCH0099,Bill Payment,131695.53,Failed,2025-06-26 06:09:59,,POS
TXN0000289,CUST00671,AGENT0069,MERCH0086,Wallet Top-up,75634.95,Success,2025-05-21 16:41:29,,USSD
TXN0000290,CUST00587,AGENT0124,MERCH0010,Airtime Purchase,76814.88,Success,2025-08-04 03:07:17,,Mobile App
TXN0000291,CUST00261,AGENT0100,MERCH0095,Airtime Purchase,112939.73,Success,2025-06-14 16:53:14,,Mobile App
TXN0000292,CUST00455,AGENT0068,MERCH0073,Transfer,158778.36,Success,2025-06-14 01:30:18,,USSD
TXN0000293,CUST00165,AGENT0068,MERCH0074,Wallet Top-up,94778.13,Success,2024-08-20 04:43:45,,Mobile App
TXN0000294,CUST00660,AGENT0065,MERCH0076,POS Withdrawal,108468.84,Success,2024-10-10 02:44:09,,Mobile App
TXN0000295,CUST00518,AGENT0114,MERCH0024,Bill Payment,134621.68,Success,2025-07-19 00:30:48,,Mobile App
TXN0000296,CUST00460,AGENT0062,MERCH0088,Transfer,71577.29,Success,2025-01-04 02:46:20,,Mobile App
TXN0000297,CUST00486,AGENT0088,MERCH0093,QR Payment,241204.17,Success,2025-04-27 19:42:23,,Mobile App
TXN0000298,CUST00371,AGENT0115,MERCH0097,Transfer,234657.09,Success,2025-07-22 02:03:15,,Mobile App
TXN0000299,CUST00335,AGENT0075,MERCH0025,Bill Payment,106900.75,Failed,2025-04-05 12:04:34,,POS
TXN0000300,CUST00294,AGENT0058,MERCH0003,Wallet Top-up,173699.71,Success,2024-10-16 15:03:51,,Mobile App
TXN0000301,CUST00255,AGENT0023,MERCH0092,QR Payment,40873.01,Success,2025-02-10 18:09:48,,POS
TXN0000302,CUST00382,AGENT0011,MERCH0067,Transfer,247933.85,Failed,2025-08-08 05:29:14,,Mobile App
TXN0000303,CUST00717,AGENT0090,MERCH0026,Wallet Top-up,227277.1,Success,2025-01-08 15:19:30,,Mobile App
TXN0000304,CUST00782,AGENT0116,MERCH0087,Wallet Top-up,281005.87,Success,2025-06-02 07:44:39,,Mobile App
TXN0000305,CUST00245,AGENT0006,MERCH0095,QR Payment,235659.28,Success,2025-06-10 18:26:08,,POS
TXN0000306,CUST00085,AGENT0047,MERCH0004,Wallet Top-up,166280.25,Success,2025-05-07 16:29:33,,Mobile App
TXN0000307,CUST00747,AGENT0083,MERCH0096,POS Withdrawal,112097.24,Success,2025-07-26 19:22:33,,USSD
TXN0000308,CUST00094,AGENT0104,MERCH0018,Wallet Top-up,103372.85,Success,2024-09-12 09:32:07,,POS
TXN0000309,CUST00134,AGENT0024,MERCH0091,Transfer,15769.29,Success,2024-10-23 14:20:21,,Mobile App
TXN0000310,CUST00740,AGENT0082,MERCH0072,Transfer,194240.7,Success,2025-07-30 10:41:47,,Mobile App
TXN0000311,CUST00764,AGENT0042,MERCH0080,Wallet Top-up,262491.87,Success,2025-03-04 17:51:43,,Mobile App
TXN0000312,CUST00547,AGENT0012,MERCH0019,POS Withdrawal,199401.84,Success,2025-07-17 12:44:13,,USSD
TXN0000313,CUST00098,AGENT0105,MERCH0020,Transfer,109004.21,Success,2025-01-01 01:39:35,,Mobile App
TXN0000314,CUST00680,AGENT0126,MERCH0008,Transfer,286970.87,Success,2025-05-26 19:21:41,,Mobile App
TXN0000315,CUST00444,AGENT0139,MERCH0022,QR Payment,163066.95,Success,2024-09-29 04:30:28,,Mobile App
TXN0000316,CUST00612,AGENT0050,MERCH0073,Transfer,145456.84,Success,2025-06-23 03:07:33,,Mobile App
TXN0000317,CUST00634,AGENT0086,MERCH0070,Transfer,41781.13,Success,2024-10-31 18:54:31,,Mobile App
TXN0000318,CUST00285,AGENT0060,MERCH0051,Transfer,42713.36,Success,2025-06-18 08:45:23,,Mobile App
TXN0000319,CUST00323,AGENT0003,MERCH0011,Bill Payment,113724.92,Success,2025-07-03 23:19:44,,USSD
TXN0000320,CUST00393,AGENT0024,MERCH0063,Transfer,182202.49,Success,2024-11-03 22:11:23,,USSD
TXN0000321,CUST00164,AGENT0102,MERCH0060,Transfer,55914.77,Success,2025-06-14 20:54:25,,USSD
TXN0000322,CUST00015,AGENT0115,MERCH0015,Transfer,280972.38,Success,2025-03-14 19:27:30,Account Frozen,Mobile App
TXN0000323,CUST00647,AGENT0091,MERCH0100,QR Payment,70010.46,Success,2025-05-12 00:26:20,,Mobile App
TXN0000324,CUST00377,AGENT0049,MERCH0024,Wallet Top-up,287435.44,Success,2025-04-24 01:10:30,,USSD
TXN0000325,CUST00203,AGENT0106,MERCH0074,Transfer,119556.78,Success,2025-07-10 01:27:53,,Mobile App
TXN0000326,CUST00787,AGENT0040,MERCH0002,Transfer,73040.85,Success,2025-02-27 16:39:59,,POS
TXN0000327,CUST00083,AGENT0128,MERCH0019,Transfer,57182.06,Success,2025-02-26 23:50:15,,Mobile App
TXN0000328,CUST00621,AGENT0061,MERCH0066,Transfer,281247.31,Failed,2025-07-17 19:44:13,,Mobile App
TXN0000329,CUST00410,AGENT0098,MERCH0031,Transfer,170186.06,Success,2024-09-10 10:17:55,,Mobile App
TXN0000330,CUST00214,AGENT0079,MERCH0097,Transfer,8499.24,Success,2025-02-13 10:33:04,,USSD
TXN0000331,CUST00405,AGENT0075,MERCH0026,Transfer,167384.96,Success,2024-11-14 19:44:04,,Mobile App
TXN0000332,CUST00789,AGENT0088,MERCH0072,Transfer,263087.24,Success,2024-11-27 11:04:46,,Mobile App
TXN0000333,CUST00188,AGENT0015,MERCH0085,Wallet Top-up,43251.84,Success,2024-12-06 19:29:46,,POS
TXN0000334,CUST00794,AGENT0087,MERCH0019,QR Payment,108942.81,Success,2025-06-13 00:19:59,,Mobile App
TXN0000335,CUST00120,AGENT0077,MERCH0004,POS Withdrawal,220214.67,Success,2024-09-20 00:11:27,,USSD
TXN0000336,CUST00363,AGENT0004,MERCH0004,Transfer,65258.53,Failed,2025-01-22 16:54:08,,POS
TXN0000337,CUST00448,AGENT0136,MERCH0095,Transfer,287248.95,Success,2024-09-11 02:56:12,,Mobile App
TXN0000338,CUST00402,AGENT0144,MERCH0099,Transfer,213136.01,Failed,2024-09-08 21:09:29,,Mobile App
TXN0000339,CUST00178,AGENT0089,MERCH0028,Wallet Top-up,82123.77,Success,2025-03-15 15:51:22,,Mobile App
TXN0000340,CUST00646,AGENT0147,MERCH0012,Wallet Top-up,58769.05,Success,2025-05-02 01:01:24,,Mobile App
TXN0000341,CUST00522,AGENT0145,MERCH0077,Wallet Top-up,290420.2,Success,2025-07-12 10:58:53,,Mobile App
TXN0000342,CUST00528,AGENT0030,MERCH0011,Transfer,172600.07,Success,2024-12-12 19:55:18,,Mobile App
TXN0000343,CUST00367,AGENT0038,MERCH0083,Bill Payment,196119.27,Success,2025-05-01 16:52:41,,Mobile App
TXN0000344,CUST00161,AGENT0143,MERCH0057,Wallet Top-up,246021.01,Failed,2024-09-11 00:17:50,,Mobile App
TXN0000345,CUST00440,AGENT0092,MERCH0098,Transfer,89147.64,Success,2025-07-21 11:25:11,,Mobile App
TXN0000346,CUST00299,AGENT0037,MERCH0093,Wallet Top-up,111408.94,Success,2025-05-25 09:55:14,,POS
TXN0000347,CUST00215,AGENT0084,MERCH0050,Wallet Top-up,108334.85,Success,2025-02-21 20:35:04,,USSD
TXN0000348,CUST00346,AGENT0131,MERCH0052,Bill Payment,115307.38,Success,2024-10-15 14:10:00,,POS
TXN0000349,CUST00212,AGENT0002,MERCH0011,QR Payment,266750.15,Success,2025-05-21 19:59:41,,POS
TXN0000350,CUST00576,AGENT0136,MERCH0006,QR Payment,288728.7,Success,2025-02-22 20:03:04,,Mobile App
TXN0000351,CUST00107,AGENT0044,MERCH0020,Transfer,69194.78,Success,2024-11-03 18:44:03,,Mobile App
TXN0000352,CUST00562,AGENT0014,MERCH0041,Transfer,208509.68,Success,2025-03-31 03:35:20,,Mobile App
TXN0000353,CUST00299,AGENT0049,MERCH0099,Transfer,255092.72,Success,2024-09-30 07:58:06,,Mobile App
TXN0000354,CUST00245,AGENT0138,MERCH0033,POS Withdrawal,7238.59,Success,2025-07-26 09:02:52,,Mobile App
TXN0000355,CUST00473,AGENT0016,MERCH0056,Wallet Top-up,122569.6,Success,2025-03-12 17:33:45,,USSD
TXN0000356,CUST00583,AGENT0025,MERCH0014,QR Payment,222264.06,Success,2025-01-12 17:26:50,,Mobile App
TXN0000357,CUST00540,AGENT0081,MERCH0008,Wallet Top-up,21728.03,Success,2025-03-14 21:26:48,,Mobile App
TXN0000358,CUST00700,AGENT0094,MERCH0076,Transfer,190403.31,Success,2025-06-06 02:38:23,,USSD
TXN0000359,CUST00716,AGENT0084,MERCH0059,Transfer,68946.27,Success,2024-12-13 23:05:29,,USSD
TXN0000360,CUST00037,AGENT0065,MERCH0088,Bill Payment,26569.82,Success,2025-01-22 09:47:38,,Mobile App
TXN0000361,CUST00791,AGENT0091,MERCH0029,Bill Payment,17748.47,Failed,2025-02-26 13:03:54,,Mobile App
TXN0000362,CUST00014,AGENT0042,MERCH0025,Airtime Purchase,167993.88,Success,2025-06-06 13:08:27,,Mobile App
TXN0000363,CUST00372,AGENT0110,MERCH0009,Wallet Top-up,138622.16,Success,2024-08-30 10:53:04,,Mobile App
TXN0000364,CUST00291,AGENT0093,MERCH0068,Wallet Top-up,95983.82,Success,2025-05-06 18:23:54,,Web
TXN0000365,CUST00324,AGENT0085,MERCH0009,QR Payment,229743.87,Success,2025-06-12 02:59:09,,USSD
TXN0000366,CUST00461,AGENT0112,MERCH0023,Airtime Purchase,115349.73,Success,2025-04-25 11:16:06,,Mobile App
TXN0000367,CUST00078,AGENT0102,MERCH0043,QR Payment,212331.17,Success,2025-06-23 13:54:43,,Web
TXN0000368,CUST00559,AGENT0147,MERCH0029,Bill Payment,175321.16,Success,2025-02-25 15:59:22,,Mobile App
TXN0000369,CUST00232,AGENT0025,MERCH0005,Wallet Top-up,242714.17,Success,2024-10-28 16:56:15,,Web
TXN0000370,CUST00629,AGENT0101,MERCH0078,Bill Payment,109071.37,Success,2024-12-12 09:57:34,,Mobile App
TXN0000371,CUST00575,AGENT0013,MERCH0090,QR Payment,195455.01,Success,2025-04-24 03:23:04,,Mobile App
TXN0000372,CUST00672,AGENT0117,MERCH0002,Transfer,109198.93,Success,2025-03-14 05:47:54,,Web
TXN0000373,CUST00217,AGENT0046,MERCH0049,Wallet Top-up,172952.69,Success,2025-07-11 01:08:51,,Mobile App
TXN0000374,CUST00416,AGENT0028,MERCH0020,Wallet Top-up,99811.91,Success,2024-08-15 02:58:48,,Mobile App
TXN0000375,CUST00538,AGENT0088,MERCH0029,Wallet Top-up,147834.37,Success,2025-05-18 20:28:09,,POS
TXN0000376,CUST00019,AGENT0011,MERCH0012,Wallet Top-up,145227.49,Success,2025-06-20 11:12:33,,POS
TXN0000377,CUST00524,AGENT0059,MERCH0079,Transfer,7671.25,Success,2025-02-22 20:02:59,,POS
TXN0000378,CUST00548,AGENT0065,MERCH0054,Wallet Top-up,108150.86,Success,2024-09-08 00:37:29,Network Error,Mobile App
TXN0000379,CUST00086,AGENT0079,MERCH0054,Wallet Top-up,237602.44,Success,2025-01-14 03:28:46,,Mobile App
TXN0000380,CUST00550,AGENT0084,MERCH0078,QR Payment,189778.61,Success,2024-11-01 02:34:24,,POS
TXN0000381,CUST00711,AGENT0056,MERCH0029,Bill Payment,186357.83,Success,2025-07-05 21:42:33,,Mobile App
TXN0000382,CUST00129,AGENT0009,MERCH0054,QR Payment,4736.88,Success,2024-10-05 12:59:57,,Mobile App
TXN0000383,CUST00527,AGENT0022,MERCH0040,Transfer,98055.34,Success,2025-02-15 03:27:25,,Mobile App
TXN0000384,CUST00725,AGENT0041,MERCH0096,QR Payment,209645.3,Success,2024-11-23 06:26:13,,Mobile App
TXN0000385,CUST00515,AGENT0027,MERCH0018,Bill Payment,117725.33,Failed,2025-02-15 06:42:27,,Mobile App
TXN0000386,CUST00359,AGENT0013,MERCH0001,Bill Payment,114530.55,Success,2025-05-14 13:59:50,,POS
TXN0000387,CUST00440,AGENT0111,MERCH0077,Transfer,130617.52,Success,2024-09-25 20:20:04,,Mobile App
TXN0000388,CUST00506,AGENT0011,MERCH0008,Transfer,17417.18,Success,2024-08-24 06:09:18,,Mobile App
TXN0000389,CUST00486,AGENT0138,MERCH0031,QR Payment,85349.28,Success,2024-08-18 09:48:09,,Mobile App
TXN0000390,CUST00179,AGENT0110,MERCH0029,Transfer,58104.66,Success,2024-08-25 12:40:56,,USSD
TXN0000391,CUST00026,AGENT0019,MERCH0080,POS Withdrawal,79169.16,Success,2024-08-19 02:49:34,,POS
TXN0000392,CUST00011,AGENT0052,MERCH0093,Transfer,80513.13,Success,2025-03-01 23:51:37,,POS
TXN0000393,CUST00226,AGENT0061,MERCH0029,QR Payment,169637.29,Success,2024-12-26 16:52:30,,Mobile App
TXN0000394,CUST00041,AGENT0063,MERCH0005,Wallet Top-up,95836.77,Success,2025-04-26 06:42:06,,Mobile App
TXN0000395,CUST00323,AGENT0087,MERCH0032,Wallet Top-up,279977.53,Success,2024-12-09 09:46:01,,Mobile App
TXN0000396,CUST00490,AGENT0072,MERCH0048,Bill Payment,104409.51,Success,2024-12-20 21:26:16,,POS
TXN0000397,CUST00382,AGENT0128,MERCH0091,QR Payment,72237.66,Success,2025-05-04 03:26:14,,USSD
TXN0000398,CUST00579,AGENT0034,MERCH0020,Transfer,256827.35,Success,2024-10-25 06:30:18,,Mobile App
TXN0000399,CUST00619,AGENT0057,MERCH0080,Bill Payment,258117.42,Success,2024-11-17 17:25:41,,Mobile App
TXN0000400,CUST00530,AGENT0033,MERCH0049,Transfer,196841.97,Failed,2024-12-14 23:58:49,,Mobile App
TXN0000401,CUST00270,AGENT0124,MERCH0047,Transfer,74912.37,Success,2025-08-01 09:54:23,,USSD
TXN0000402,CUST00591,AGENT0103,MERCH0033,QR Payment,64172.0,Success,2024-09-08 01:33:38,,Mobile App
TXN0000403,CUST00631,AGENT0065,MERCH0011,Airtime Purchase,123909.85,Success,2025-06-23 22:09:17,,Mobile App
TXN0000404,CUST00432,AGENT0040,MERCH0043,Transfer,230880.87,Failed,2024-11-22 05:38:51,,POS
TXN0000405,CUST00726,AGENT0106,MERCH0042,Wallet Top-up,250370.42,Success,2025-04-03 16:25:18,,Mobile App
TXN0000406,CUST00053,AGENT0131,MERCH0027,Wallet Top-up,240398.37,Success,2025-06-18 14:28:38,,USSD
TXN0000407,CUST00224,AGENT0006,MERCH0066,Wallet Top-up,68588.3,Success,2024-12-16 23:59:52,,POS
TXN0000408,CUST00734,AGENT0090,MERCH0028,POS Withdrawal,70537.96,Success,2024-10-21 16:29:38,,Mobile App
TXN0000409,CUST00135,AGENT0125,MERCH0032,Airtime Purchase,22311.82,Success,2025-01-19 10:22:36,,Mobile App
TXN0000410,CUST00509,AGENT0146,MERCH0088,Airtime Purchase,10357.38,Success,2024-10-21 15:02:38,,Web
TXN0000411,CUST00712,AGENT0114,MERCH0071,Airtime Purchase,43044.02,Success,2025-06-26 10:59:58,,Mobile App
TXN0000412,CUST00425,AGENT0014,MERCH0026,Transfer,271982.09,Success,2024-12-03 10:06:44,,Mobile App
TXN0000413,CUST00495,AGENT0027,MERCH0068,Wallet Top-up,118795.24,Success,2025-01-29 15:05:18,,Mobile App
TXN0000414,CUST00096,AGENT0077,MERCH0035,Bill Payment,186513.66,Success,2025-02-05 01:57:34,Invalid PIN,Mobile App
TXN0000415,CUST00770,AGENT0120,MERCH0086,Bill Payment,80932.66,Success,2025-06-11 16:48:07,,Mobile App
TXN0000416,CUST00365,AGENT0006,MERCH0008,Transfer,208590.58,Failed,2025-01-26 19:34:49,,Mobile App
TXN0000417,CUST00118,AGENT0119,MERCH0020,POS Withdrawal,169567.49,Success,2025-03-26 12:06:18,,USSD
TXN0000418,CUST00244,AGENT0037,MERCH0041,Transfer,4613.8,Success,2025-01-31 20:31:13,,Mobile App
TXN0000419,CUST00042,AGENT0035,MERCH0021,Transfer,96554.57,Success,2024-11-07 03:40:10,,Mobile App
TXN0000420,CUST00753,AGENT0046,MERCH0058,Wallet Top-up,65335.01,Success,2024-11-13 18:40:15,Network Error,Mobile App
TXN0000421,CUST00388,AGENT0134,MERCH0061,Transfer,279841.71,Success,2024-10-27 15:29:30,,Mobile App
TXN0000422,CUST00212,AGENT0030,MERCH0060,Bill Payment,9395.28,Failed,2025-06-03 09:37:08,,USSD
TXN0000423,CUST00067,AGENT0126,MERCH0057,Wallet Top-up,210001.43,Success,2024-12-14 17:11:31,,USSD
TXN0000424,CUST00532,AGENT0150,MERCH0010,Transfer,45892.67,Success,2024-09-09 14:26:40,,USSD
TXN0000425,CUST00755,AGENT0124,MERCH0020,Transfer,45098.82,Success,2024-09-28 20:30:23,,Mobile App
TXN0000426,CUST00221,AGENT0037,MERCH0099,QR Payment,27394.66,Success,2024-09-04 02:06:52,,POS
TXN0000427,CUST00027,AGENT0142,MERCH0058,QR Payment,266243.4,Success,2025-07-18 06:41:07,,Mobile App
TXN0000428,CUST00256,AGENT0042,MERCH0035,Wallet Top-up,290903.74,Success,2025-03-17 06:45:34,,POS
TXN0000429,CUST00431,AGENT0006,MERCH0091,QR Payment,185038.7,Success,2024-08-28 14:18:53,,USSD
TXN0000430,CUST00159,AGENT0002,MERCH0068,Bill Payment,293379.41,Success,2025-01-06 00:13:19,,Mobile App
TXN0000431,CUST00259,AGENT0034,MERCH0076,Transfer,284198.87,Failed,2025-02-04 13:46:16,,USSD
TXN0000432,CUST00229,AGENT0114,MERCH0046,Wallet Top-up,286687.53,Success,2025-03-13 08:41:15,,USSD
TXN0000433,CUST00657,AGENT0145,MERCH0080,Transfer,144925.0,Success,2024-09-01 17:51:57,,Mobile App
TXN0000434,CUST00469,AGENT0064,MERCH0014,Transfer,16787.82,Success,2024-12-11 06:32:53,,USSD
TXN0000435,CUST00342,AGENT0132,MERCH0100,Airtime Purchase,231846.63,Success,2025-07-22 15:05:00,Invalid PIN,Mobile App
TXN0000436,CUST00682,AGENT0043,MERCH0079,Wallet Top-up,243530.42,Success,2025-07-05 20:43:52,,Mobile App
TXN0000437,CUST00169,AGENT0065,MERCH0089,Transfer,60969.4,Success,2024-12-24 19:09:46,,Mobile App
TXN0000438,CUST00462,AGENT0023,MERCH0058,Bill Payment,225060.64,Success,2025-07-25 07:35:24,,Mobile App
TXN0000439,CUST00299,AGENT0074,MERCH0089,Bill Payment,213736.98,Success,2025-03-21 09:02:30,Invalid PIN,Mobile App
TXN0000440,CUST00571,AGENT0150,MERCH0053,Transfer,263653.42,Success,2025-01-20 00:18:15,,Mobile App
TXN0000441,CUST00223,AGENT0096,MERCH0066,Bill Payment,236282.87,Success,2024-09-23 10:58:47,,Mobile App
TXN0000442,CUST00524,AGENT0148,MERCH0080,QR Payment,49771.22,Failed,2024-10-07 04:02:44,,POS
TXN0000443,CUST00791,AGENT0073,MERCH0043,Wallet Top-up,42926.3,Success,2024-09-27 13:50:39,,POS
TXN0000444,CUST00216,AGENT0081,MERCH0075,Wallet Top-up,104057.37,Success,2025-03-19 19:45:00,,Mobile App
TXN0000445,CUST00521,AGENT0059,MERCH0028,Airtime Purchase,215820.71,Success,2025-01-25 10:22:10,,USSD
